neighbourhood,longitude,room_type,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,price
23.0,-73.98282,0.0,1.0,0.0,1.0,0.0,75
6.0,-73.95714,1.0,4.0,36.0,3.0,202.0,250
28.0,-73.95536,1.0,13.0,3.0,4.0,282.0,118
12.0,-73.96786,1.0,2.0,8.0,1.0,0.0,150
12.0,-73.95615,0.0,3.0,51.0,1.0,345.0,100
46.0,-73.76951,1.0,3.0,70.0,2.0,23.0,63
7.0,-73.99174,0.0,1.0,56.0,1.0,4.0,120
68.0,-73.98255,0.0,5.0,4.0,1.0,0.0,73
213.0,-73.85203,0.0,7.0,0.0,1.0,180.0,90
55.0,-74.08546,0.0,2.0,70.0,4.0,320.0,37
44.0,-73.90838,0.0,1.0,14.0,1.0,89.0,150
12.0,-73.93961,0.0,2.0,0.0,1.0,0.0,75
14.0,-73.99541,1.0,13.0,0.0,4.0,303.0,213
27.0,-74.00016,1.0,5.0,9.0,1.0,87.0,180
60.0,-73.99661,0.0,1.0,26.0,1.0,297.0,90
76.0,-73.99648,0.0,5.0,7.0,2.0,175.0,25
28.0,-73.94943,1.0,13.0,0.0,1.0,325.0,249
64.0,-73.99559,1.0,2.0,22.0,1.0,24.0,175
6.0,-73.94662,1.0,2.0,42.0,1.0,0.0,175
46.0,-73.78483,0.0,1.0,15.0,4.0,0.0,39
8.0,-73.9647,0.0,2.0,48.0,4.0,238.0,98
9.0,-73.99172,1.0,3.0,15.0,1.0,15.0,130
38.0,-73.98514,1.0,13.0,7.0,4.0,319.0,123
6.0,-73.94438,0.0,3.0,0.0,1.0,0.0,85
12.0,-73.95476,0.0,1.0,58.0,4.0,50.0,88
12.0,-73.96703,1.0,5.0,8.0,1.0,175.0,360
7.0,-73.99644,0.0,7.0,12.0,4.0,354.0,150
194.0,-74.1024,0.0,1.0,0.0,2.0,341.0,40
28.0,-73.96831,0.0,1.0,0.0,1.0,179.0,200
6.0,-73.95592,1.0,3.0,70.0,1.0,304.0,99
184.0,-73.77288,0.0,13.0,1.0,4.0,354.0,40
15.0,-73.92587,1.0,2.0,17.0,1.0,0.0,80
30.0,-73.92716,1.0,1.0,42.0,1.0,2.0,95
59.0,-73.90321,0.0,13.0,0.0,4.0,0.0,27
63.0,-73.84901,0.0,1.0,1.0,4.0,183.0,50
21.0,-73.91998,0.0,3.0,25.0,3.0,167.0,75
77.0,-74.01134,1.0,7.0,16.0,1.0,0.0,200
19.0,-73.98776,1.0,3.0,4.0,1.0,0.0,120
49.0,-73.90941,0.0,3.0,13.0,2.0,220.0,50
21.0,-73.92054,0.0,13.0,10.0,1.0,0.0,150
21.0,-73.90461,0.0,2.0,6.0,1.0,0.0,49
24.0,-73.9592,0.0,1.0,1.0,1.0,0.0,50
2.0,-73.95271,1.0,7.0,7.0,1.0,269.0,90
6.0,-73.95954,0.0,3.0,0.0,2.0,135.0,45
8.0,-73.97623,0.0,2.0,3.0,1.0,21.0,150
129.0,-73.8678,0.0,3.0,14.0,2.0,0.0,35
28.0,-73.94977,1.0,13.0,4.0,4.0,338.0,140
43.0,-74.01413,1.0,13.0,2.0,4.0,364.0,169
21.0,-73.91714,1.0,1.0,45.0,1.0,96.0,250
6.0,-73.95614,0.0,2.0,9.0,4.0,311.0,65
127.0,-73.84746,0.0,1.0,0.0,1.0,89.0,40
136.0,-73.86506,0.0,2.0,70.0,1.0,276.0,40
39.0,-73.91704,0.0,2.0,1.0,1.0,88.0,98
28.0,-73.95801,0.0,1.0,0.0,1.0,0.0,100
8.0,-73.97126,1.0,1.0,0.0,1.0,0.0,199
56.0,-73.90768,0.0,2.0,42.0,2.0,340.0,43
7.0,-73.98902,0.0,3.0,8.0,2.0,10.0,97
26.0,-73.98185,1.0,1.0,0.0,1.0,0.0,200
2.0,-73.95419,0.0,2.0,27.0,1.0,320.0,95
15.0,-73.92806,0.0,13.0,1.0,1.0,44.0,45
4.0,-73.94328,1.0,2.0,70.0,1.0,237.0,190
23.0,-73.98549,0.0,3.0,19.0,1.0,0.0,89
100.0,-73.89618,1.0,1.0,5.0,4.0,365.0,140
111.0,-73.97343,1.0,3.0,0.0,2.0,325.0,200
23.0,-73.98325,1.0,7.0,11.0,1.0,20.0,125
43.0,-74.00653,0.0,1.0,7.0,1.0,75.0,293
8.0,-73.97381,1.0,13.0,0.0,4.0,200.0,150
147.0,-73.91293,1.0,2.0,23.0,1.0,20.0,65
1.0,-73.96943,1.0,13.0,0.0,4.0,343.0,115
43.0,-74.00819,1.0,1.0,2.0,2.0,0.0,150
8.0,-73.98643,1.0,1.0,0.0,1.0,0.0,150
21.0,-73.92538,0.0,10.0,1.0,1.0,0.0,75
25.0,-73.92969,1.0,3.0,0.0,1.0,0.0,150
18.0,-73.92808,1.0,3.0,70.0,3.0,157.0,225
43.0,-74.00764,2.0,10.0,0.0,1.0,0.0,100
15.0,-73.93205,1.0,2.0,51.0,1.0,127.0,200
49.0,-73.90866,0.0,2.0,1.0,1.0,0.0,100
34.0,-73.98286,0.0,1.0,70.0,4.0,236.0,119
25.0,-73.92908,1.0,5.0,9.0,1.0,0.0,113
25.0,-73.95321,1.0,1.0,0.0,1.0,0.0,195
81.0,-73.89048,0.0,3.0,1.0,1.0,0.0,39
14.0,-73.99843,1.0,8.0,3.0,1.0,39.0,150
165.0,-73.9116,1.0,5.0,0.0,1.0,0.0,90
2.0,-73.94689,1.0,3.0,46.0,3.0,297.0,350
16.0,-73.97332,1.0,10.0,1.0,1.0,264.0,150
28.0,-73.95175,0.0,1.0,0.0,1.0,0.0,90
12.0,-73.9597,1.0,1.0,68.0,2.0,215.0,169
21.0,-73.92241,0.0,1.0,4.0,1.0,0.0,45
56.0,-73.90577,1.0,13.0,32.0,1.0,67.0,65
1.0,-73.96487,1.0,13.0,0.0,1.0,246.0,133
19.0,-73.98231,1.0,2.0,10.0,1.0,0.0,199
2.0,-73.94186,1.0,5.0,13.0,1.0,0.0,78
149.0,-73.77752,1.0,1.0,1.0,1.0,178.0,50
12.0,-73.94385,1.0,2.0,19.0,1.0,297.0,199
28.0,-73.9457,0.0,1.0,2.0,1.0,0.0,55
3.0,-73.96536,1.0,2.0,70.0,1.0,327.0,330
1.0,-73.97351,1.0,1.0,1.0,1.0,0.0,143
19.0,-73.98259,0.0,4.0,1.0,1.0,0.0,90
20.0,-73.95937,1.0,5.0,17.0,1.0,0.0,120
2.0,-73.94665,0.0,13.0,70.0,1.0,138.0,100
71.0,-73.98652,1.0,13.0,0.0,4.0,338.0,215
23.0,-73.99192,1.0,1.0,0.0,1.0,0.0,170
12.0,-73.95064,0.0,2.0,3.0,1.0,84.0,80
8.0,-73.98684,0.0,13.0,0.0,1.0,365.0,120
21.0,-73.91703,1.0,2.0,0.0,3.0,155.0,120
15.0,-73.95043,0.0,1.0,8.0,1.0,75.0,70
8.0,-73.98814,1.0,13.0,7.0,4.0,313.0,300
22.0,-73.95847,1.0,1.0,5.0,1.0,0.0,70
68.0,-73.98669,1.0,2.0,8.0,1.0,0.0,194
12.0,-73.94684,0.0,1.0,2.0,2.0,151.0,75
28.0,-73.9576,1.0,2.0,57.0,1.0,1.0,138
25.0,-73.95521,1.0,2.0,1.0,1.0,0.0,80
25.0,-73.93154,0.0,2.0,13.0,2.0,0.0,100
8.0,-73.99056,1.0,4.0,6.0,1.0,0.0,155
3.0,-73.96367,1.0,1.0,5.0,1.0,0.0,261
56.0,-73.92461,1.0,1.0,1.0,2.0,2.0,70
35.0,-73.92479,0.0,2.0,3.0,1.0,275.0,175
11.0,-74.00215,1.0,10.0,4.0,1.0,3.0,199
8.0,-73.96817,1.0,13.0,0.0,3.0,347.0,250
12.0,-73.95696,1.0,2.0,11.0,1.0,364.0,150
14.0,-74.00528,1.0,2.0,6.0,1.0,0.0,280
30.0,-73.94045,1.0,2.0,10.0,1.0,0.0,125
61.0,-73.73605,1.0,2.0,17.0,1.0,14.0,85
28.0,-73.96862,1.0,1.0,0.0,1.0,0.0,150
6.0,-73.93912,2.0,1.0,33.0,4.0,85.0,31
21.0,-73.9171,1.0,3.0,70.0,1.0,68.0,99
11.0,-74.00328,1.0,3.0,13.0,3.0,115.0,190
6.0,-73.95906,0.0,2.0,43.0,3.0,25.0,45
12.0,-73.95152,0.0,1.0,0.0,1.0,0.0,80
8.0,-73.96311,1.0,4.0,39.0,1.0,265.0,400
0.0,-73.9807,1.0,2.0,1.0,1.0,0.0,80
6.0,-73.91719,1.0,1.0,35.0,1.0,28.0,95
23.0,-73.99163,1.0,3.0,14.0,1.0,158.0,195
6.0,-73.92318,0.0,10.0,1.0,1.0,0.0,28
20.0,-73.95202,1.0,1.0,18.0,1.0,0.0,225
19.0,-73.98384,0.0,3.0,1.0,1.0,0.0,100
14.0,-74.00035,1.0,2.0,1.0,1.0,0.0,150
10.0,-73.98546,0.0,13.0,0.0,1.0,342.0,48
5.0,-73.97592,1.0,13.0,1.0,4.0,342.0,165
22.0,-73.96323,1.0,6.0,16.0,1.0,38.0,130
2.0,-73.94264,0.0,3.0,3.0,1.0,0.0,130
33.0,-73.99878,1.0,6.0,1.0,1.0,24.0,157
19.0,-73.98362,1.0,1.0,38.0,2.0,101.0,140
85.0,-73.77109,0.0,2.0,34.0,1.0,59.0,55
22.0,-73.95684,0.0,3.0,5.0,1.0,0.0,70
2.0,-73.94581,0.0,13.0,5.0,4.0,202.0,39
7.0,-73.98728,1.0,2.0,1.0,1.0,125.0,177
14.0,-73.99905,1.0,4.0,1.0,2.0,0.0,137
31.0,-73.90654,0.0,13.0,0.0,4.0,94.0,50
12.0,-73.96112,1.0,2.0,3.0,1.0,4.0,175
133.0,-73.85648,0.0,2.0,63.0,2.0,150.0,75
16.0,-73.98621,1.0,2.0,2.0,2.0,0.0,150
4.0,-73.94305,0.0,3.0,14.0,4.0,0.0,50
12.0,-73.95623,1.0,2.0,4.0,1.0,93.0,199
63.0,-73.8474,1.0,13.0,12.0,1.0,66.0,115
15.0,-73.92146,0.0,3.0,7.0,1.0,152.0,110
12.0,-73.92921,0.0,13.0,3.0,1.0,88.0,47
28.0,-73.94968,1.0,3.0,26.0,1.0,0.0,139
27.0,-74.00151,1.0,4.0,1.0,1.0,90.0,950
83.0,-73.87804,0.0,1.0,70.0,2.0,127.0,40
21.0,-73.93153,1.0,3.0,7.0,1.0,38.0,110
99.0,-73.90929,0.0,2.0,31.0,4.0,280.0,55
129.0,-73.86084,0.0,2.0,8.0,1.0,0.0,30
1.0,-73.9651,1.0,3.0,19.0,4.0,204.0,699
28.0,-73.95557,1.0,3.0,2.0,1.0,0.0,150
12.0,-73.95694,1.0,2.0,6.0,1.0,0.0,180
6.0,-73.9266,0.0,2.0,2.0,1.0,0.0,200
46.0,-73.76869,0.0,1.0,22.0,2.0,177.0,60
14.0,-73.99629,1.0,13.0,0.0,1.0,0.0,110
12.0,-73.94126,0.0,2.0,18.0,1.0,0.0,60
1.0,-73.96129,1.0,13.0,0.0,4.0,334.0,245
2.0,-73.93647,0.0,3.0,70.0,1.0,200.0,77
15.0,-73.94414,0.0,2.0,2.0,3.0,78.0,99
68.0,-73.9819,1.0,10.0,0.0,1.0,33.0,300
11.0,-74.00242,1.0,1.0,1.0,1.0,0.0,132
15.0,-73.93073,1.0,3.0,33.0,4.0,259.0,575
71.0,-73.98724,0.0,1.0,0.0,4.0,343.0,100
17.0,-73.97493,1.0,1.0,70.0,1.0,127.0,98
12.0,-73.96029,0.0,5.0,0.0,1.0,0.0,66
37.0,-73.83281,0.0,1.0,15.0,4.0,137.0,80
30.0,-73.94283,0.0,1.0,70.0,1.0,280.0,58
56.0,-73.91198,1.0,2.0,7.0,1.0,90.0,180
2.0,-73.94579,0.0,3.0,4.0,1.0,87.0,173
8.0,-73.97174,0.0,5.0,2.0,1.0,0.0,55
2.0,-73.94117,1.0,3.0,70.0,1.0,35.0,85
7.0,-73.99764,0.0,2.0,0.0,1.0,20.0,225
8.0,-73.97609,1.0,7.0,1.0,1.0,0.0,750
39.0,-73.91997,1.0,1.0,2.0,1.0,0.0,85
2.0,-73.94142,0.0,1.0,7.0,1.0,0.0,30
34.0,-73.98264,1.0,4.0,9.0,2.0,6.0,150
6.0,-73.91423,0.0,2.0,4.0,4.0,350.0,40
25.0,-73.93703,0.0,1.0,15.0,4.0,350.0,79
4.0,-73.94915,0.0,2.0,70.0,2.0,40.0,100
15.0,-73.95231,0.0,2.0,20.0,1.0,98.0,99
13.0,-73.97777,1.0,1.0,0.0,1.0,0.0,410
12.0,-73.95695,1.0,4.0,14.0,1.0,0.0,150
12.0,-73.94882,0.0,4.0,6.0,1.0,7.0,46
6.0,-73.94058,0.0,2.0,41.0,2.0,0.0,55
4.0,-73.94144,1.0,2.0,3.0,1.0,41.0,180
79.0,-74.00011,0.0,2.0,9.0,1.0,20.0,40
68.0,-73.98455,1.0,4.0,23.0,1.0,11.0,250
15.0,-73.93619,0.0,1.0,1.0,1.0,0.0,140
15.0,-73.95959,1.0,13.0,3.0,1.0,0.0,95
79.0,-73.99434,1.0,13.0,1.0,4.0,365.0,158
126.0,-73.89294,1.0,2.0,19.0,2.0,309.0,150
8.0,-73.97636,0.0,3.0,0.0,2.0,24.0,90
1.0,-73.98445,1.0,2.0,0.0,1.0,47.0,400
56.0,-73.92464,1.0,1.0,70.0,1.0,273.0,75
21.0,-73.92864,0.0,2.0,52.0,1.0,288.0,90
52.0,-73.99437,1.0,6.0,12.0,4.0,52.0,495
6.0,-73.92229,0.0,1.0,0.0,2.0,0.0,105
2.0,-73.94574,1.0,2.0,29.0,1.0,190.0,175
45.0,-73.959,0.0,1.0,1.0,1.0,0.0,110
6.0,-73.95233,0.0,5.0,2.0,2.0,0.0,50
15.0,-73.93276,0.0,13.0,0.0,1.0,0.0,33
1.0,-73.97314,0.0,3.0,0.0,1.0,0.0,175
28.0,-73.95702,0.0,13.0,0.0,1.0,365.0,175
1.0,-73.97857,1.0,1.0,9.0,3.0,89.0,250
117.0,-73.96381,0.0,1.0,22.0,1.0,0.0,40
28.0,-73.95992,1.0,13.0,15.0,4.0,333.0,160
124.0,-73.82284,1.0,2.0,33.0,1.0,179.0,85
6.0,-73.94253,1.0,3.0,12.0,1.0,301.0,175
21.0,-73.90546,0.0,2.0,26.0,1.0,84.0,90
56.0,-73.90807,0.0,2.0,27.0,2.0,338.0,63
18.0,-73.92162,0.0,2.0,55.0,1.0,0.0,43
22.0,-73.96246,0.0,13.0,0.0,1.0,90.0,40
2.0,-73.94864,0.0,2.0,70.0,1.0,56.0,56
59.0,-73.90575,0.0,4.0,11.0,2.0,0.0,30
21.0,-73.91264,0.0,10.0,2.0,1.0,0.0,39
52.0,-73.99677,1.0,3.0,8.0,1.0,0.0,199
68.0,-73.98985,1.0,4.0,60.0,1.0,4.0,220
8.0,-73.96245,1.0,2.0,70.0,1.0,236.0,165
6.0,-73.95754,0.0,3.0,18.0,2.0,0.0,50
5.0,-73.97913,0.0,13.0,19.0,1.0,96.0,95
27.0,-73.99961,1.0,3.0,34.0,1.0,37.0,210
2.0,-73.95463,0.0,1.0,39.0,2.0,153.0,55
152.0,-73.76651,0.0,1.0,15.0,4.0,84.0,100
25.0,-73.93717,0.0,7.0,1.0,1.0,0.0,60
6.0,-73.95801,0.0,13.0,3.0,4.0,199.0,45
12.0,-73.95344,1.0,1.0,0.0,1.0,0.0,95
2.0,-73.9455,0.0,1.0,3.0,2.0,57.0,147
37.0,-73.82323,0.0,1.0,0.0,2.0,0.0,70
12.0,-73.9391,1.0,2.0,15.0,1.0,292.0,120
6.0,-73.91484,0.0,13.0,32.0,4.0,115.0,85
7.0,-73.99994,0.0,13.0,0.0,2.0,140.0,199
16.0,-73.98195,1.0,5.0,4.0,2.0,0.0,70
5.0,-73.97868,0.0,2.0,1.0,3.0,293.0,577
6.0,-73.93641,1.0,3.0,11.0,2.0,179.0,190
15.0,-73.93653,0.0,1.0,0.0,1.0,0.0,75
82.0,-73.96264,1.0,13.0,7.0,4.0,284.0,110
20.0,-73.95691,1.0,2.0,48.0,1.0,48.0,125
4.0,-73.94348,0.0,3.0,66.0,1.0,263.0,79
200.0,-73.84653,1.0,3.0,0.0,4.0,169.0,98
1.0,-73.96632,1.0,5.0,70.0,2.0,185.0,218
7.0,-73.99266,0.0,1.0,7.0,1.0,45.0,110
21.0,-73.90687,1.0,3.0,14.0,1.0,5.0,95
3.0,-73.96446,1.0,1.0,35.0,1.0,0.0,130
7.0,-73.98785,0.0,1.0,22.0,1.0,77.0,160
6.0,-73.95187,1.0,2.0,70.0,2.0,89.0,115
6.0,-73.9151,1.0,10.0,16.0,1.0,0.0,101
83.0,-73.87977,1.0,3.0,23.0,1.0,302.0,195
2.0,-73.94055,0.0,2.0,21.0,1.0,0.0,75
28.0,-73.95327,1.0,7.0,10.0,1.0,0.0,275
14.0,-74.00747,1.0,3.0,2.0,4.0,177.0,499
53.0,-73.99818,2.0,1.0,20.0,3.0,354.0,100
12.0,-73.92999,1.0,4.0,40.0,1.0,138.0,160
0.0,-73.97947,1.0,1.0,1.0,2.0,0.0,81
1.0,-73.97099,1.0,3.0,15.0,1.0,357.0,300
31.0,-73.89534,1.0,1.0,70.0,1.0,320.0,99
12.0,-73.95529,1.0,5.0,2.0,1.0,0.0,200
149.0,-73.79059,1.0,3.0,17.0,1.0,329.0,95
52.0,-73.99843,1.0,1.0,0.0,1.0,363.0,350
15.0,-73.94839,1.0,2.0,55.0,1.0,306.0,220
14.0,-73.99226,1.0,3.0,13.0,1.0,24.0,900
31.0,-73.89961,0.0,13.0,1.0,4.0,1.0,30
158.0,-74.11707,0.0,2.0,47.0,3.0,207.0,45
16.0,-73.97538,0.0,5.0,26.0,2.0,292.0,125
14.0,-73.99213,1.0,2.0,0.0,2.0,0.0,3000
24.0,-73.95275,0.0,5.0,18.0,3.0,365.0,70
49.0,-73.9138,1.0,2.0,56.0,1.0,305.0,170
71.0,-73.98583,1.0,13.0,0.0,4.0,333.0,182
6.0,-73.95795,0.0,2.0,3.0,1.0,0.0,55
14.0,-73.9955,1.0,2.0,1.0,1.0,0.0,250
100.0,-73.89315,1.0,7.0,11.0,1.0,1.0,85
12.0,-73.96335,1.0,2.0,5.0,1.0,204.0,250
14.0,-73.99706,1.0,1.0,0.0,1.0,0.0,250
4.0,-73.93454,0.0,2.0,7.0,1.0,32.0,100
1.0,-73.96696,1.0,13.0,1.0,4.0,234.0,675
2.0,-73.93946,0.0,1.0,1.0,1.0,45.0,51
4.0,-73.93335,1.0,1.0,0.0,1.0,90.0,350
24.0,-73.95956,0.0,1.0,70.0,1.0,2.0,60
6.0,-73.95085,0.0,1.0,1.0,2.0,0.0,50
46.0,-73.78342,0.0,2.0,34.0,1.0,331.0,37
73.0,-73.95879,1.0,13.0,1.0,4.0,365.0,99
55.0,-74.0894,0.0,3.0,3.0,3.0,61.0,55
79.0,-74.00108,1.0,3.0,46.0,1.0,195.0,80
8.0,-73.97136,1.0,5.0,0.0,1.0,0.0,300
14.0,-73.99256,1.0,13.0,0.0,1.0,0.0,800
2.0,-73.95501,1.0,2.0,20.0,1.0,11.0,200
6.0,-73.94633,1.0,1.0,35.0,4.0,158.0,108
25.0,-73.93119,0.0,1.0,0.0,1.0,0.0,52
19.0,-73.97938,1.0,5.0,22.0,1.0,156.0,162
13.0,-73.97352,1.0,4.0,13.0,1.0,179.0,750
12.0,-73.93959,0.0,1.0,7.0,2.0,89.0,120
79.0,-73.99328,1.0,13.0,22.0,2.0,5.0,100
6.0,-73.9543,0.0,3.0,38.0,1.0,101.0,110
28.0,-73.94646,1.0,13.0,0.0,4.0,332.0,99
68.0,-73.98062,1.0,13.0,2.0,4.0,331.0,150
6.0,-73.9574,0.0,3.0,9.0,1.0,0.0,60
6.0,-73.94302,1.0,3.0,57.0,1.0,258.0,250
6.0,-73.93283,1.0,2.0,51.0,1.0,83.0,130
7.0,-73.99096,1.0,1.0,0.0,1.0,0.0,299
1.0,-73.98948,1.0,13.0,0.0,1.0,0.0,145
3.0,-73.96073,2.0,1.0,0.0,4.0,345.0,35
0.0,-73.97296,0.0,2.0,20.0,1.0,347.0,60
14.0,-73.992,1.0,13.0,0.0,4.0,349.0,129
43.0,-74.01345,0.0,7.0,51.0,1.0,307.0,101
6.0,-73.935,1.0,1.0,0.0,1.0,0.0,115
39.0,-73.92288,0.0,2.0,26.0,4.0,355.0,65
20.0,-73.94494,1.0,6.0,0.0,2.0,0.0,225
28.0,-73.96583,1.0,5.0,14.0,1.0,92.0,160
15.0,-73.94408,1.0,1.0,70.0,1.0,295.0,216
7.0,-73.98755,1.0,3.0,3.0,1.0,42.0,250
81.0,-73.87247,1.0,13.0,14.0,1.0,242.0,165
26.0,-73.97663,1.0,2.0,2.0,1.0,0.0,300
12.0,-73.95523,1.0,10.0,2.0,1.0,0.0,130
1.0,-73.97142,1.0,13.0,2.0,4.0,161.0,175
44.0,-73.90741,0.0,13.0,0.0,4.0,330.0,47
77.0,-74.00386,1.0,13.0,10.0,3.0,335.0,339
7.0,-73.99665,1.0,2.0,20.0,1.0,0.0,235
8.0,-73.9781,0.0,2.0,70.0,1.0,263.0,133
28.0,-73.95062,1.0,3.0,15.0,1.0,5.0,350
77.0,-74.00988,1.0,10.0,3.0,1.0,0.0,500
22.0,-73.9593,1.0,13.0,0.0,1.0,4.0,125
10.0,-73.98609,1.0,2.0,19.0,1.0,93.0,139
90.0,-74.03164,1.0,2.0,70.0,1.0,291.0,89
12.0,-73.95031,0.0,1.0,32.0,1.0,0.0,47
116.0,-73.83015,1.0,1.0,14.0,1.0,90.0,100
31.0,-73.90684,0.0,2.0,9.0,2.0,0.0,105
15.0,-73.96076,0.0,1.0,2.0,1.0,0.0,35
6.0,-73.93014,1.0,2.0,70.0,2.0,272.0,124
20.0,-73.95716,0.0,3.0,2.0,1.0,0.0,97
106.0,-73.78856,1.0,2.0,10.0,1.0,166.0,250
34.0,-73.98168,0.0,1.0,2.0,1.0,0.0,100
7.0,-73.98846,0.0,1.0,70.0,2.0,152.0,92
186.0,-74.09522,1.0,2.0,2.0,1.0,231.0,115
77.0,-74.00678,1.0,3.0,60.0,1.0,348.0,240
1.0,-73.97011,1.0,13.0,0.0,1.0,266.0,800
79.0,-74.001,0.0,1.0,32.0,3.0,292.0,69
19.0,-73.98667,0.0,2.0,1.0,1.0,0.0,84
6.0,-73.93192,0.0,1.0,8.0,1.0,0.0,62
27.0,-74.00156,0.0,1.0,2.0,3.0,53.0,230
12.0,-73.94044,0.0,2.0,9.0,1.0,0.0,96
28.0,-73.9524,1.0,1.0,0.0,1.0,0.0,265
4.0,-73.94318,1.0,5.0,23.0,1.0,151.0,120
21.0,-73.90685,0.0,5.0,1.0,1.0,17.0,58
32.0,-73.99329,0.0,2.0,5.0,1.0,363.0,159
3.0,-73.96003,1.0,3.0,3.0,1.0,0.0,250
127.0,-73.86389,1.0,2.0,13.0,2.0,97.0,120
7.0,-73.99378,1.0,2.0,1.0,1.0,0.0,200
13.0,-73.97346,0.0,5.0,0.0,1.0,0.0,69
23.0,-73.98924,1.0,6.0,7.0,1.0,0.0,90
15.0,-73.94051,1.0,2.0,3.0,1.0,0.0,162
12.0,-73.95611,0.0,4.0,1.0,1.0,5.0,225
24.0,-73.95965,1.0,3.0,15.0,2.0,154.0,150
28.0,-73.95653,1.0,4.0,10.0,1.0,0.0,150
3.0,-73.96839,1.0,13.0,0.0,1.0,0.0,125
12.0,-73.96341,1.0,5.0,12.0,2.0,107.0,120
129.0,-73.86683,1.0,4.0,64.0,1.0,106.0,90
14.0,-73.9968,1.0,13.0,16.0,4.0,234.0,93
46.0,-73.78204,1.0,3.0,24.0,1.0,51.0,165
6.0,-73.94103,1.0,4.0,70.0,1.0,246.0,150
20.0,-73.95439,0.0,7.0,1.0,2.0,0.0,95
2.0,-73.94696,1.0,2.0,15.0,1.0,12.0,119
49.0,-73.90406,0.0,2.0,1.0,1.0,363.0,40
13.0,-73.97352,1.0,1.0,6.0,1.0,0.0,108
6.0,-73.94694,0.0,1.0,1.0,1.0,0.0,30
44.0,-73.90666,2.0,13.0,1.0,4.0,7.0,33
12.0,-73.95675,1.0,2.0,70.0,2.0,230.0,195
16.0,-73.97829,1.0,2.0,70.0,1.0,269.0,154
6.0,-73.95896,0.0,10.0,0.0,1.0,17.0,75
15.0,-73.96286,1.0,1.0,70.0,1.0,257.0,139
23.0,-73.99251,1.0,5.0,6.0,1.0,45.0,300
8.0,-73.98768,1.0,4.0,60.0,1.0,320.0,148
97.0,-73.98468,0.0,3.0,4.0,1.0,0.0,46
6.0,-73.9448,0.0,2.0,45.0,3.0,350.0,70
5.0,-73.97771,1.0,13.0,0.0,1.0,0.0,148
14.0,-74.00055,1.0,4.0,1.0,1.0,0.0,300
20.0,-73.94074,1.0,1.0,0.0,2.0,0.0,200
6.0,-73.91283,0.0,1.0,0.0,1.0,0.0,32
1.0,-73.9862,0.0,1.0,0.0,3.0,365.0,159
56.0,-73.9236,2.0,1.0,0.0,1.0,0.0,300
12.0,-73.94355,1.0,2.0,49.0,1.0,171.0,149
21.0,-73.91204,0.0,5.0,2.0,2.0,0.0,50
28.0,-73.95652,2.0,2.0,17.0,1.0,39.0,49
46.0,-73.78826,0.0,2.0,0.0,4.0,179.0,80
21.0,-73.91015,0.0,1.0,8.0,1.0,0.0,40
12.0,-73.96667,0.0,2.0,0.0,4.0,211.0,90
12.0,-73.94244,0.0,1.0,7.0,1.0,0.0,103
54.0,-73.95199,1.0,1.0,70.0,1.0,259.0,140
12.0,-73.96665,0.0,3.0,70.0,3.0,0.0,89
4.0,-73.94506,0.0,3.0,21.0,2.0,125.0,89
11.0,-74.00418,1.0,2.0,5.0,1.0,48.0,250
14.0,-74.00102,1.0,7.0,6.0,1.0,0.0,275
2.0,-73.94085,1.0,1.0,0.0,1.0,0.0,190
15.0,-73.94378,1.0,2.0,13.0,2.0,20.0,100
7.0,-73.99286,0.0,4.0,0.0,1.0,0.0,200
59.0,-73.89756,1.0,2.0,25.0,1.0,356.0,399
103.0,-73.89365,0.0,2.0,25.0,1.0,283.0,42
44.0,-73.90008,0.0,2.0,70.0,1.0,1.0,49
7.0,-73.9998,1.0,13.0,11.0,2.0,33.0,263
11.0,-74.00378,1.0,13.0,10.0,4.0,241.0,150
12.0,-73.96268,0.0,2.0,2.0,1.0,0.0,60
2.0,-73.94477,0.0,2.0,9.0,1.0,227.0,75
7.0,-73.98963,0.0,2.0,0.0,1.0,0.0,150
2.0,-73.95318,0.0,3.0,70.0,3.0,359.0,50
4.0,-73.93632,0.0,1.0,4.0,1.0,2.0,35
6.0,-73.94827,0.0,3.0,23.0,1.0,0.0,55
61.0,-73.73462,1.0,1.0,6.0,1.0,15.0,99
12.0,-73.94945,1.0,5.0,70.0,1.0,238.0,124
6.0,-73.9478,0.0,1.0,0.0,1.0,0.0,60
2.0,-73.95229,0.0,4.0,15.0,1.0,4.0,50
13.0,-73.97622,0.0,2.0,14.0,2.0,364.0,80
79.0,-73.99361,1.0,10.0,8.0,2.0,176.0,150
9.0,-73.99737,0.0,2.0,35.0,1.0,315.0,125
23.0,-73.9868,0.0,3.0,0.0,1.0,0.0,100
25.0,-73.94069,1.0,4.0,0.0,1.0,0.0,200
20.0,-73.9548,1.0,13.0,17.0,1.0,365.0,450
4.0,-73.941,2.0,2.0,28.0,4.0,120.0,60
1.0,-73.98058,0.0,1.0,9.0,1.0,0.0,350
38.0,-73.98837,1.0,2.0,1.0,1.0,0.0,124
29.0,-73.96669,1.0,2.0,21.0,1.0,146.0,165
8.0,-73.97351,0.0,2.0,6.0,1.0,0.0,79
6.0,-73.94451,0.0,7.0,2.0,2.0,4.0,50
5.0,-73.97484,1.0,5.0,0.0,1.0,0.0,239
21.0,-73.90713,0.0,1.0,6.0,1.0,337.0,45
